bus_id,1,2,3,4,5,6,7,8,9,10
6205,217.11338702399999,209.46170690399998,203.19461651999998,200.40114599999998,200.95984010399999,205.040736168,210.579095112,212.35234161599999,213.08107305599998,219.51820077599999
6335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6305,26.727426532000003,25.785477622000002,25.013976610000004,24.670090500000004,24.738867722000002,25.241240474000005,25.923032066000005,26.141324988000004,26.231034408000003,27.023467618000005
6505,3.0150644779999998,2.9088052129999995,2.8217738149999998,2.7829807499999997,2.7907393629999997,2.8474109709999995,2.9243224389999996,2.9489476019999996,2.9590675319999997,3.0484602469999995
6506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6507,239.96257960399998,231.50563033399999,224.57898616999998,221.49152849999999,222.10902003399997,226.61939297799998,232.74061340199998,234.70047783599998,235.50590157599999,242.62047794599997
6508,58.499925040000001,56.438224839999997,54.749594199999997,53.99691,54.147446840000001,55.247020280000001,56.739298519999998,57.217089360000003,57.413441759999998,59.147887959999998
6509,3.8131295600000001,3.6787442600000002,3.5686762999999999,3.5196149999999999,3.5294272599999998,3.6010994200000002,3.69836878,3.7295120399999999,3.7423106399999999,3.8553649399999999
6104,814.554039687,794.58154169599993,781.62640786399993,788.643772023,806.99687828499998,828.04897076199995,866.374575015,902.00119305299995,940.326797306,965.69726772699994
6103,188.33148290100002,183.71367980799999,180.718348072,182.34081942900002,186.58420605500001,191.45162012599999,200.312809845,208.54997211900002,217.411161838,223.27701982100001
6132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6102,506.11447741200004,493.70477849600002,485.65524406400004,490.01540854800004,501.41891566000004,514.49940911200008,538.31261514000005,560.44883482800003,584.262040856,600.02571245199999
6101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6404,16.616034159999998,16.190734079999999,15.809430559999999,15.64810984,15.75076848,15.985416799999999,16.396051360000001,16.718692799999999,17.085330800000001,17.93593096
6402,156.24828543499999,152.24899127999998,148.66341721000001,147.146443565,148.11179042999999,150.31829754999998,154.17968500999999,157.2136323,160.66129967500001,168.65988798499998
6401,958.87514426000007,934.33200288,912.32780716000002,903.01833973999999,908.94254627999999,922.4835898,946.18041596,964.79935080000007,985.95723129999999,1035.04351406
6433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6403,1.2605361450000001,1.2282717599999999,1.1993450700000001,1.1871068550000001,1.1948948100000001,1.21269585,1.2438476700000001,1.2683241000000001,1.296138225,1.3606669950000001
8033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8003,172.06569564099999,163.34347143799999,156.773484376,154.28142031799999,156.773484376,162.43726632599999,170.93293925099999,177.61620195199998,185.65877232099999,198.11909261099999
8001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8004,998.61260271499998,947.99168737000002,909.86164724000002,895.39852856999994,909.86164724000002,942.73237148999999,992.03845786499994,1030.8259124799999,1077.5023409149999,1149.8179342650001
8002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8005,348.321703163,330.66484263399997,317.36486976800001,312.32005247400002,317.36486976800001,328.83036361799998,346.02860439299997,359.55788713599998,375.838888403,401.06297487299997
